summary_scope,benchmark_group,metric_name,our_value,n_total,n_computable,n_not_computable,comparator_name,comparator_value,comparator_direction,beats_comparator,delta,unit,notes
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,-4.998672246932983,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,1.036948330106252,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,3.5001846307045104,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,1.6263455967290592,1,1,0,,,,,,,
benchmark,A_validity,median_bad_contacts,0.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,0.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,-0.4093940854072571,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,0.700294350990738,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,62.714743472847736,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,,1,0,1,,,,,,,
benchmark,A_validity,median_bad_contacts,0.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,0.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,-3.3481947779655457,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,0.7267407718674416,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,0.8607120245090749,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,A_validity,parse_validity_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,composition_match_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,pre_dft_validity_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,geometry_ok_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,bond_reasonable_rate,0.0,1,1,0,,,,,,,
benchmark,A_validity,bad_contact_rate,1.0,1,1,0,,,,,,,
benchmark,A_validity,median_min_distance,1.15,1,1,0,,,,,,,
benchmark,A_validity,median_bad_contacts,3.0,1,1,0,,,,,,,
benchmark,A_validity,hard_fail_count,1.0,1,1,0,,,,,,,
benchmark,B_structure_reproduction,structure_match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,anonymous_match_rate,,1,0,1,,,,,,,missing required columns: anonymous_match
benchmark,B_structure_reproduction,supercell_match_rate,,1,0,1,,,,,,,missing required columns: supercell_match
benchmark,B_structure_reproduction,mean_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,median_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,best_rms_dist,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,mean_max_dist,,1,0,1,,,,,,,missing required columns: max_dist
benchmark,B_structure_reproduction,structure_rmse,,1,0,1,,,,,,,missing required columns: rms_dist
benchmark,B_structure_reproduction,structure_rmse_relaxed,,1,0,1,,,,,,,"missing required columns: rms_dist_after, relaxed_rms_dist"
benchmark,B_structure_reproduction,match_rate_n1,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,B_structure_reproduction,match_rate_nk,,1,0,1,,,,,,,missing required columns: structure_match
benchmark,C_mlip_stability,chgnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,m3gnet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mace_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,sevennet_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_ensemble_ok_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_consensus_stable_rate,0.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,mlip_disagreement_rate,1.0,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_mean_energy,3.731439777782985,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_energy_std,2.2064361598576263,1,1,0,,,,,,,
benchmark,C_mlip_stability,median_mlip_max_force,163.20788575477417,1,1,0,,,,,,,
benchmark,C_mlip_stability,predicted_ehull_rate_0_00,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_05,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_10,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_ehull_rate_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,predicted_metastable_rate_ehull_0_15,,1,0,1,,,,,,,missing required columns: predicted_energy_above_hull
benchmark,C_mlip_stability,metastability_threshold,0.15,1,1,0,,,,,,eV/atom,
benchmark,D_relaxation,relax_success_rate,,1,0,1,,,,,,,missing required columns: relax_ok
benchmark,D_relaxation,median_energy_drop_per_atom,,1,0,1,,,,,,,missing required columns: energy_drop_per_atom
benchmark,D_relaxation,median_max_force_before,,1,0,1,,,,,,,missing required columns: max_force_before
benchmark,D_relaxation,median_max_force_after,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_20,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,force_threshold_success_rate_0_10,,1,0,1,,,,,,,missing required columns: max_force_after
benchmark,D_relaxation,rmse_improvement_rate,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,median_rmse_before,,1,0,1,,,,,,,missing required columns: rms_dist_before
benchmark,D_relaxation,median_rmse_after,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,median_rmse_delta,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,rmse_improvement_after_relaxation,,1,0,1,,,,,,,"missing required columns: rms_dist_before, rms_dist_after"
benchmark,D_relaxation,relaxed_rmse,,1,0,1,,,,,,,missing required columns: rms_dist_after
benchmark,D_relaxation,structure_preservation_rate,,1,0,1,,,,,,,missing required columns: structure_match_after
benchmark,D_relaxation,collapse_rate,,1,0,1,,,,,,,missing required columns: relax_error
benchmark,E_novelty_sun,unique_rate,1.0,1,1,0,,,,,,,local uniqueness
benchmark,E_novelty_sun,duplicate_rate,0.0,1,1,0,,,,,,,
benchmark,E_novelty_sun,known_match_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,local_novelty_rate,,1,0,1,,,,,,,local novelty relative to supplied reference corpus
benchmark,E_novelty_sun,novel_by_structure_matcher_rate,,1,0,1,,,,,,,
benchmark,E_novelty_sun,sun_rate,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
benchmark,E_novelty_sun,sun_count,,1,0,1,,,,,,,SUN uses local novelty and surrogate stability proxy
comparator,A_validity,pre_dft_validity_rate,0.8636363636363636,22,22,0,crystal_text_llm_physical_constraints,0.9,higher_is_better,False,-0.036363636363636376,,around 90% physically constrained samples; contextual comparator
comparator,all,match_rate,,22,0,22,DiffCSP_MP20,0.5149,higher_is_better,,,,metric not computable
comparator,all,match_rate,,22,0,22,FlowMM_MP20,0.6139,higher_is_better,,,,metric not computable
comparator,all,match_rate,,22,0,22,CrystalFlow_MP20,0.6202,higher_is_better,,,,metric not computable
comparator,all,match_rate,,22,0,22,Lang2Str_MP20,0.6392,higher_is_better,,,,metric not computable
comparator,all,match_rate,,22,0,22,Uni3DAR_MP20,0.6548,higher_is_better,,,,metric not computable
comparator,all,structure_rmse,,22,0,22,Lang2Str_MP20,0.076,lower_is_better,,,,metric not computable
comparator,all,structure_rmse_relaxed,,22,0,22,Lang2Str_MP20_relaxed,0.055,lower_is_better,,,,metric not computable
comparator,all,match_rate,,22,0,22,Lang2Str_MPTS52,0.2836,higher_is_better,,,,metric not computable
comparator,all,match_rate,,22,0,22,Uni3DAR_MPTS52,0.3244,higher_is_better,,,,metric not computable
comparator,all,predicted_metastable_rate_ehull_0_15,,22,0,22,CDVAE_crystal_text_llm_comparator,0.28,higher_is_better,,,,metric not computable
comparator,all,predicted_metastable_rate_ehull_0_15,,22,0,22,finetuned_LLaMA2_70B_crystal_text_llm,0.49,higher_is_better,,,,metric not computable
comparator,C_mlip_stability,metastability_threshold,0.15,22,22,0,Chemeleon_ZnTiO_metastable_threshold,0.15,lower_is_better,True,0.0,eV/atom,
comparator,all,rmse_improvement_after_relaxation,,22,0,22,Lang2Str_MP20_relaxation_improvement,0.021,higher_is_better,,,,metric not computable; 0.076 -> 0.055
comparator,all,relaxed_rmse,,22,0,22,Lang2Str_MP20_relaxed,0.055,lower_is_better,,,,metric not computable
comparator,E_novelty_sun,unique_rate,1.0,22,22,0,internal_first_target,0.9,higher_is_better,True,0.09999999999999998,,
comparator,all,sun_rate,,22,0,22,internal_first_target,0.28,higher_is_better,,,,metric not computable
comparator,all,sun_rate,,22,0,22,internal_strong_target,0.4,higher_is_better,,,,metric not computable
